ASCII Trace IXXAT MiniMon V3  Version: 1.1.2.4268
Date: 12/4/2019
Start time: 4:34:02 PM
Stop time: 4:34:09 PM
Overruns: 0  Errorframes: 0                                          
Baudrate: 125 kbit/s
"Time","Identifier (hex)","Format","Flags","Data (hex)"
"00:00:42.871","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.875","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.879","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.883","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.887","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.891","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.895","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.899","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.904","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.908","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.912","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.916","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.920","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.924","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.928","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.932","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.936","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.940","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.944","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.949","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.953","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.957","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.961","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.965","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.969","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.973","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.977","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.981","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.985","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.989","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.994","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:42.998","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.002","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.006","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.010","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.014","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.018","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.022","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.026","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.030","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.034","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.039","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.043","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.047","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.051","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.055","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.059","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.063","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.067","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.071","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.075","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.080","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.084","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.088","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.092","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.096","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.100","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.104","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.108","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.112","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.116","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.120","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.125","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.129","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.133","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.137","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.141","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.145","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.149","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.153","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.157","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.161","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.165","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.170","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.174","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.178","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.182","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.186","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.190","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.194","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.198","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.202","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.206","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.211","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.215","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.219","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.223","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.227","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.231","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.235","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.239","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.243","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.247","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.251","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:43.256","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:43.260","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:43.264","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:43.268","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.272","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.276","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:43.280","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:43.284","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.288","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.292","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.297","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.301","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:43.305","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.309","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.313","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.317","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.321","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.325","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.329","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.333","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.337","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.342","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.346","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.350","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.354","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.358","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.362","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.366","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.370","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.374","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.378","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.382","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.387","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.391","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.395","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.399","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.403","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.407","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.411","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.415","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.419","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.423","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.428","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.432","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.436","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.440","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.444","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.448","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.452","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.456","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.460","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.464","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.468","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.473","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.477","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.481","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.485","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.489","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.493","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.497","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.501","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.505","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.509","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.513","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.518","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.522","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.526","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.530","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.534","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.538","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.542","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.546","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.550","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.554","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.559","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.563","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.567","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.571","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.575","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.579","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.583","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.587","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.591","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.595","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.599","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.604","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.608","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.612","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.616","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.620","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.624","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.628","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.632","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.636","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.640","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.644","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.649","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.653","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.657","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.661","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.665","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.669","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.673","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.677","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.681","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.685","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.690","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.694","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.698","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.702","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.706","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.710","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.714","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.718","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.722","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.726","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.730","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.735","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.739","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.743","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.747","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.751","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.755","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.759","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.763","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.767","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.771","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.775","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.780","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.784","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.788","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.792","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.796","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.800","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.804","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.808","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.812","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.816","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.820","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.825","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.829","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.833","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.837","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.841","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.845","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.849","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.853","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.857","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.861","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.866","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.870","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.874","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.878","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.882","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.886","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.890","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.894","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.898","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.902","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.906","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.911","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.915","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.919","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.923","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.927","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.931","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.935","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.939","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.943","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.947","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.951","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.956","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.960","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.964","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.968","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.972","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.976","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.980","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.984","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.988","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.992","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:43.997","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.001","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.005","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.009","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.013","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.017","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.021","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.025","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.029","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.033","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.037","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.042","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.046","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.050","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.054","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.058","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.062","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.066","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.070","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.074","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.078","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.082","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.087","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.091","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.095","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.099","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.103","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.107","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.111","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.115","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.119","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.123","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.128","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.132","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.136","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.140","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.144","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.148","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.152","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.156","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.160","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.164","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.168","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.173","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.177","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.181","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.185","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.189","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.193","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.197","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.201","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.205","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.209","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.213","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.218","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.222","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.226","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.230","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.234","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.238","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.242","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.246","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.250","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.254","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.259","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.263","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.267","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.271","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.275","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.279","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.283","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.287","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.291","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.295","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.299","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.304","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.308","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.312","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.316","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.320","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.324","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.328","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.332","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.336","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.340","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.344","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.349","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.353","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.357","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.361","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.365","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.369","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.373","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.377","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.381","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.385","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.390","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.394","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:44.398","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.402","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.406","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.410","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.414","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.418","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.422","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.426","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.430","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.435","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.439","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.443","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.447","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.451","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.455","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.459","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.463","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.467","CC","Std","","00 1A 00 19 00 96 09 09"
"00:00:44.471","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.475","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.480","CC","Std","","00 19 00 1A 00 96 09 09"
"00:00:44.484","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.488","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.492","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.496","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.500","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.504","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.508","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.512","CC","Std","","00 19 00 19 00 96 09 09"
"00:00:44.516","CC","Std","","00 19 00 19 00 96 09 09"
